Date,Open,High,Low,Close,Volume,Change %
Apr-18-2018,102.00,105.40,102.00,104.00,662770,0.97
Apr-19-2018,101.60,109.00,100.00,109.00,3040000,4.81
Apr-20-2018,105.00,107.00,105.00,106.00,518840,-2.75
Apr-23-2018,106.00,108.00,105.00,108.00,816990,1.89
Apr-24-2018,107.70,108.80,104.10,104.10,874630,-3.61
Apr-25-2018,105.90,106.90,102.10,105.00,1050000,0.86
Apr-26-2018,103.30,105.00,103.30,105.00,553830,0.00
Apr-27-2018,104.90,105.40,103.00,103.00,1590000,-1.90
Apr-30-2018,103.00,105.00,103.00,105.00,1840000,1.94
May-02-2018,104.60,104.90,101.30,102.00,1300000,-2.86
May-03-2018,102.50,102.50,99.20,99.95,1530000,-2.01
May-04-2018,99.25,99.25,95.90,98.35,898150,-1.60
May-07-2018,99.00,99.00,97.10,97.60,1190000,-0.76
May-08-2018,97.60,98.00,97.00,97.35,1470000,-0.26
May-09-2018,97.15,97.15,94.50,96.00,1640000,-1.39
May-10-2018,95.70,96.60,95.00,95.80,2350000,-0.21
May-11-2018,97.50,98.25,96.00,98.00,3420000,2.30
May-15-2018,98.00,99.20,97.90,98.90,1980000,0.92
May-16-2018,99.20,100.00,97.00,99.00,1060000,0.10
May-17-2018,99.70,101.80,99.00,99.00,2560000,0.00
May-18-2018,99.50,99.90,98.80,99.50,1250000,0.51
May-21-2018,99.40,99.40,97.70,97.70,746510,-1.81
May-22-2018,97.80,97.80,96.40,97.30,927610,-0.41
May-23-2018,97.60,97.60,93.00,94.00,2500000,-3.39
May-24-2018,95.90,99.00,94.50,99.00,1060000,5.32
May-25-2018,98.00,98.00,96.40,97.00,1960000,-2.02
May-28-2018,97.05,99.50,96.50,99.40,512419,2.47
May-29-2018,99.45,100.00,98.50,100.00,3070000,0.60
May-30-2018,99.00,99.05,95.00,96.00,1260000,-4.00
May-31-2018,96.95,97.90,95.00,95.00,3330000,-1.04
Jun-01-2018,95.10,99.25,95.10,99.00,1770000,4.21
Jun-04-2018,98.30,99.05,98.05,98.65,816750,-0.35
Jun-05-2018,98.70,100.00,97.05,99.65,1270000,1.01
Jun-06-2018,99.65,99.65,98.65,98.65,1280000,-1.00
Jun-07-2018,99.00,100.00,98.30,99.80,3370000,1.17
Jun-08-2018,99.80,100.20,99.00,99.30,676600,-0.50
Jun-11-2018,99.50,99.55,98.90,98.90,555990,-0.40
Jun-13-2018,98.90,98.90,96.50,98.65,1130000,-0.25
Jun-14-2018,96.50,98.75,95.20,95.85,4350000,-2.84
Jun-18-2018,94.65,94.65,92.10,92.35,1760000,-3.65
Jun-19-2018,92.10,92.95,92.10,92.10,1920000,-0.27
Jun-20-2018,92.15,93.50,91.00,91.00,1120000,-1.19
Jun-21-2018,91.35,91.35,89.90,90.50,2110000,-0.55
Jun-22-2018,89.80,89.80,85.05,88.00,6410000,-2.76
Jun-25-2018,90.60,90.65,87.50,87.80,1680000,-0.23
Jun-26-2018,88.50,88.50,85.00,86.00,2600000,-2.05
Jun-27-2018,86.00,90.10,85.25,90.00,2300000,4.65
Jun-28-2018,89.70,89.70,88.50,88.70,1820000,-1.44
Jun-29-2018,88.00,90.00,88.00,88.50,2580000,-0.23
Jul-02-2018,88.50,88.65,86.50,87.50,2120000,-1.13
Jul-03-2018,87.50,88.80,87.35,88.20,2910000,0.80
Jul-04-2018,88.20,88.20,87.20,88.00,2130000,-0.23
Jul-05-2018,88.10,88.10,86.10,86.30,4400000,-1.93
Jul-06-2018,86.25,87.50,86.20,87.50,2170000,1.39
Jul-09-2018,87.50,89.00,87.00,89.00,962820,1.71
Jul-10-2018,89.50,91.00,88.20,91.00,2310000,2.25
Jul-11-2018,91.00,95.00,91.00,94.10,4250000,3.41
Jul-12-2018,94.20,97.30,93.15,96.00,2890000,2.02
Jul-13-2018,98.00,98.00,94.70,96.00,2160000,0.00
Jul-16-2018,96.00,96.60,94.60,96.60,1020000,0.62
Jul-17-2018,96.30,96.45,95.05,95.50,1430000,-1.14
Jul-18-2018,95.30,97.00,95.30,97.00,387900,1.57
Jul-19-2018,96.70,96.70,95.95,96.00,442410,-1.03
Jul-20-2018,97.00,97.00,95.50,95.50,501280,-0.52
Jul-23-2018,95.50,95.50,95.00,95.30,2920000,-0.21
Jul-24-2018,95.20,96.00,95.20,96.00,1460000,0.73
Jul-25-2018,96.05,101.00,96.05,98.80,2940000,2.92
Jul-26-2018,99.00,100.00,98.95,99.50,1940000,0.71
Jul-27-2018,99.50,101.00,99.05,101.00,1980000,1.51
Jul-30-2018,100.10,100.40,99.10,99.90,2210000,-1.09
Jul-31-2018,99.85,99.85,97.50,98.00,2540000,-1.90
Aug-01-2018,96.00,96.50,95.60,95.80,3170000,-2.24
Aug-02-2018,95.80,95.85,95.65,95.80,1800000,0.00
Aug-03-2018,96.00,97.25,95.80,97.00,2210000,1.25
Aug-06-2018,97.25,100.50,96.50,98.50,1690000,1.55
Aug-07-2018,98.50,99.20,97.00,97.00,882490,-1.52
Aug-08-2018,98.10,98.10,97.00,97.20,695640,0.21
Aug-09-2018,97.20,98.10,96.80,97.00,525680,-0.21
Aug-10-2018,98.10,98.10,96.50,96.95,800180,-0.05
Aug-13-2018,96.95,96.95,95.35,95.50,602740,-1.50
Aug-14-2018,95.20,95.20,92.00,92.40,1490000,-3.25
Aug-15-2018,92.40,93.50,92.25,93.50,446340,1.19
Aug-16-2018,93.00,93.50,92.20,92.80,954150,-0.75
Aug-17-2018,92.70,94.50,89.50,89.50,3870000,-3.56
Aug-20-2018,91.50,91.50,90.05,90.10,1020000,0.67
Aug-22-2018,90.50,91.95,90.20,91.10,1370000,1.11
Aug-23-2018,91.30,95.80,91.30,95.80,2009999,5.16
Aug-24-2018,95.00,95.00,92.50,92.70,929190,-3.24
Aug-28-2018,92.70,95.20,92.65,93.55,1190000,0.92
Aug-29-2018,93.55,93.60,92.70,93.00,1140000,-0.59
Aug-30-2018,93.50,94.70,93.05,94.00,1050000,1.08
Aug-31-2018,94.00,94.50,93.10,93.75,1320000,-0.27
Sep-03-2018,94.25,94.35,91.90,92.00,1120000,-1.87
Sep-04-2018,93.00,93.00,91.60,91.90,1420000,-0.11
Sep-05-2018,91.90,91.90,89.05,90.00,2060000,-2.07
Sep-06-2018,90.00,90.05,88.60,89.00,3410000,-1.11
Sep-07-2018,89.20,90.80,88.45,89.20,3450000,0.22
Sep-10-2018,89.10,89.10,87.15,87.65,2510000,-1.74
Sep-11-2018,87.00,87.00,86.00,86.90,3610000,-0.86
Sep-12-2018,86.60,86.60,85.85,85.85,3160000,-1.21
Sep-13-2018,86.10,86.30,85.95,86.10,6720000,0.29
Sep-14-2018,86.30,88.00,85.50,86.00,4720000,-0.12
Sep-17-2018,86.30,86.30,85.30,85.65,616830,-0.41
Sep-18-2018,85.60,85.65,80.65,82.10,4800000,-4.14
Sep-19-2018,81.30,83.20,78.90,79.50,4960000,-3.17
Sep-20-2018,79.80,81.05,79.70,80.00,2150000,0.63
Sep-21-2018,81.25,83.90,81.00,83.90,2810000,4.88
Sep-24-2018,83.90,88.20,83.15,88.20,2600000,5.13
Sep-25-2018,87.80,87.80,85.00,85.00,1150000,-3.63
Sep-26-2018,85.00,85.05,81.05,81.05,1840000,-4.65
Sep-27-2018,81.35,82.45,79.75,79.75,2540000,-1.60
Sep-28-2018,81.05,83.70,81.05,83.30,3280000,4.45
Oct-01-2018,83.75,84.30,81.90,83.50,2530000,0.24
Oct-02-2018,83.50,83.55,82.00,82.35,879510,-1.38
Oct-03-2018,82.40,82.40,79.35,81.10,1220000,-1.52
Oct-04-2018,81.30,81.30,80.50,80.50,878960,-0.74
Oct-05-2018,81.20,81.35,80.60,81.00,1880000,0.62
Oct-08-2018,81.20,82.55,81.10,81.90,490600,1.11
Oct-09-2018,81.60,82.10,81.55,82.10,759420,0.24
Oct-10-2018,82.35,82.35,81.35,81.90,1790000,-0.24
Oct-11-2018,81.00,81.90,80.05,81.90,683830,0.00
Oct-12-2018,81.90,82.25,81.20,81.20,1490000,-0.85
Oct-15-2018,82.30,82.65,80.70,80.95,763970,-0.31
Oct-16-2018,80.95,82.00,80.60,81.00,524039,0.06
Oct-17-2018,81.30,83.45,81.30,82.95,2780000,2.41
Oct-18-2018,82.95,82.95,81.20,82.00,1320000,-1.15
Oct-19-2018,82.15,82.95,81.05,82.95,1220000,1.16
Oct-22-2018,82.50,83.60,82.10,83.35,1790000,0.48
Oct-23-2018,83.60,84.05,82.90,83.00,1120000,-0.42
Oct-24-2018,83.20,83.50,82.60,82.60,1110000,-0.48
Oct-25-2018,82.35,82.35,81.00,81.35,1700000,-1.51
Oct-26-2018,81.00,81.90,80.10,81.00,601110,-0.43
Oct-29-2018,82.00,82.50,81.05,81.95,458610,1.17
Oct-30-2018,80.95,81.05,79.10,79.50,2820000,-2.99
Oct-31-2018,79.80,82.15,79.80,82.15,1720000,3.33
Nov-05-2018,82.00,83.30,81.75,82.00,2210000,-0.18
Nov-06-2018,82.55,83.35,82.55,82.65,2300000,0.79
Nov-07-2018,82.65,82.90,81.40,82.60,1250000,-0.06
Nov-08-2018,82.00,82.80,80.10,82.80,1360000,0.24
Nov-09-2018,82.50,82.50,79.80,80.00,1100000,-3.38
Nov-12-2018,80.50,80.50,79.85,80.00,1500000,0.00
Nov-13-2018,79.95,80.00,79.05,79.80,1260000,-0.25
Nov-14-2018,80.00,82.60,79.80,82.60,1570000,3.51
Nov-15-2018,82.60,85.80,82.00,84.50,5190000,2.30
Nov-16-2018,85.25,89.30,85.25,88.90,5050000,5.21
Nov-19-2018,89.00,89.00,88.00,88.70,2060000,-0.22
Nov-20-2018,88.10,91.70,87.00,90.50,1840000,2.03
Nov-21-2018,90.50,91.40,88.10,91.40,1200000,0.99
Nov-22-2018,91.00,91.65,90.05,91.25,506900,-0.16
Nov-23-2018,91.25,94.80,90.60,94.50,2840000,3.56
Nov-26-2018,94.30,94.65,93.10,93.85,2100000,-0.69
Nov-27-2018,93.85,93.95,93.10,93.95,1790000,0.11
Nov-28-2018,93.90,94.00,93.30,93.80,1060000,-0.16
Nov-29-2018,94.00,94.15,93.80,94.00,3850000,0.21
Dec-03-2018,94.00,95.00,91.50,92.05,2630000,-2.07
Dec-04-2018,92.00,94.25,91.55,94.00,4930000,2.12
Dec-05-2018,93.00,93.95,92.05,93.50,2860000,-0.53
Dec-06-2018,93.50,93.95,93.00,93.20,1720000,-0.32
Dec-07-2018,93.40,94.85,93.40,94.25,1750000,1.13
Dec-10-2018,94.25,94.30,93.30,93.50,3440000,-0.80
Dec-11-2018,93.50,94.25,93.30,93.70,1550000,0.21
Dec-12-2018,93.80,94.50,93.80,94.20,2540000,0.53
Dec-13-2018,94.05,94.95,94.05,94.80,1870000,0.64
Dec-14-2018,93.80,94.95,93.80,94.95,841210,0.16
Dec-17-2018,94.90,94.90,93.80,93.80,1110000,-1.21
Dec-18-2018,93.80,93.85,91.00,92.05,3300000,-1.87
Dec-19-2018,92.30,93.00,90.60,93.00,2020000,1.03
Dec-20-2018,92.00,94.85,91.85,93.85,1560000,0.91
Dec-21-2018,93.50,93.85,90.70,90.70,2660000,-3.36
Dec-26-2018,90.80,92.50,90.80,92.50,1140000,1.98
Dec-27-2018,92.50,94.00,91.90,93.50,1820000,1.08
Dec-28-2018,93.55,94.50,92.95,94.00,1530000,0.53
Jan-02-2019,94.00,94.50,92.55,94.00,921050,0.00
Jan-03-2019,94.00,95.00,92.50,95.00,1960000,1.06
Jan-04-2019,94.55,95.05,93.50,93.50,2920000,-1.58
Jan-07-2019,94.00,95.70,93.00,93.00,2520000,-0.53
Jan-08-2019,94.70,94.70,91.80,91.80,1460000,-1.29
Jan-09-2019,92.50,93.50,91.80,93.00,2310000,1.31
Jan-10-2019,93.70,95.65,92.50,94.50,3570000,1.61
